id,name,pf,publication_id,title
4594,innovation,29.877806818800003,5537492,"Creativity Support Tools: A Grand Challenge for HCI Researchers"
4595,"artificial intelligence",59.056085503999995,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4596,"information systems",55.618434288,230160,"Integrating provenance into an operational data product information system"
4598,"homomorphic encryption",4.54041583812,1107217,"Remote End-to-End Voting Scheme"
4600,"artificial intelligence",13.0665247738,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4601,security,183.702115996,277504,"RC6 as the AES."
4602,"supervised learning",14.402331621199998,234105,"Learning to Merge Word Senses"
4603,reliability,5.86934886384,8983174,"Circuit Design Methodologies for Test Power Reduction in Nano-Scaled Technologies"
4604,"image processing",35.2066765275,5282911,"inAspect: interfacing Java and VSIPL applications: Research Articles"
4606,security,218.09422299,277504,"RC6 as the AES."
4607,routing,78.358421432,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
4608,"deep learning",11.8815319536,6468916,"Boltzmann Machines for Image Denoising"
4609,privacy,171.177977467,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
4610,"context-aware computing",104.11786717199999,115227525,"Proceedings of the 1st international workshop on pervasive eye tracking & mobile eye-based interaction"
4611,detection,1.9282067239499998,788209,"Experimental Research Platform for Structural Health Monitoring"
4612,"transfer function",20.8408753232,938295,"Signal Processing for Audio HCI"
4613,tree,0.914001464,42771637,"On the Parity of Graph Spanning Tree Numbers"
4614,interoperability,0.43273370771400005,2467813,"Publishing H2O pluglets in UDDI registries"
4615,"iterative method",986.33050346,11543191,"Decompositional Analysis of Kronecker Structured Markov Chains"
4616,"data mining",372.507427812,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4617,"query processing",76.254129344,9222357,"Query processing and optimization in information-integration systems"
4618,"anomaly detection",1456.1714532,4333350,"A Multi-graph Spectral Framework for Mining Multi-source Anomalies"
4619,"error analysis",100.763088507,9509074,"Fast Multipole Method based filtering of non-uniformly sampled data."
4620,"social media",63.661209517500005,9991798,"Personality Modeling Based Image Recommendation"
4621,"virtual machine",266.36974982099997,11554108,"Memory safety for low-level software/hardware interactions"
4622,"wireless sensor networks",110.30576330000001,11088318,"Geometric Routing in Wireless Sensor Networks"
4623,"type theory",6.564277494990001,11150396,"Proof Transformations in Higher-Order Logic"
4624,android,9.491597745,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
4625,"user profile",503.674091248,36335853,"Media Augmentation and Personalization Through Multimedia Processing and Information Extraction"
4626,navigation,249.563477072,637249,"Intraoperative three-dimensional fluoroscopic cholangiography"
4627,"wireless sensor networks",2596.13764384,11088318,"Geometric Routing in Wireless Sensor Networks"
4628,"model checker",230.48973446399998,1688939,"Improving Model Checking Stateful Timed CSP with non-Zenoness through Clock-Symmetry Reduction"
4629,"genetic algorithm",335.226502623,12292114,"Analysis of genetic diversity through population history"
4630,perception,237.76327889600003,2826399,"Constant Affine Velocity Predicts the 1/3 Power Law of Drawing and Planar Motion Perception"
4631,"wireless sensor networks",217.04439056,11088318,"Geometric Routing in Wireless Sensor Networks"
4632,"feature extraction",169.28581180199998,22732579,"Our Emotions as Seen through a Webcam"
4633,"data mining",2231.72350533,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4634,"virtual reality",163.391807166,2294255,"Virtual Reality Unbound"
4635,diversity,1328.93697762,11523336,"Supply and Demand Analysis in NDLTD Based on Patron Specialty Survey and Contents Statistics"
4636,"data mining",3405.1805057599995,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4637,"support vector machines",172.406451762,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4638,"data mining",3143.99379805,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4639,"security architecture",22.0507066158,31008731,"The CRISIS wide area security architecture"
4640,"symbolic execution",120.65707243000001,27509964,"Efficient Directionless Weakest Preconditions (CMU-CyLab-10-002)"
4641,"collaborative filtering",371.12589049,1950670,"A Theoretical Analysis of Query Selection for Collaborative Filtering"
4642,sequencing,558.6244487280001,3604530,"High performance computing for dna sequence alignment and assembly"
4643,"theorem prover",340.721754176,1850547,"Verification Using Automated Theorem Provers"
4644,"computer vision",705.2675017600001,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4645,innovation,34.604778149699996,5537492,"Creativity Support Tools: A Grand Challenge for HCI Researchers"
4646,"virtual reality",167.29391463399998,2294255,"Virtual Reality Unbound"
4647,"virtual reality",21.0834678427,2294255,"Virtual Reality Unbound"
4648,heuristics,2350.2522722800004,2583478,"Presence Traffic Optimization Techniques"
4649,"mobile robot",144.167640552,2092921,"Robust Monte-Carlo localization using adaptive likelihood models"
4650,"reinforcement learning",79.449994536,361876,"Rational and convergent learning in stochastic games"
4651,"query processing",391.04355029999994,9222357,"Query processing and optimization in information-integration systems"
4652,"intrusion detection",1787.07046724,4333350,"A Multi-graph Spectral Framework for Mining Multi-source Anomalies"
4653,heuristics,369.20189973600003,2583478,"Presence Traffic Optimization Techniques"
4654,"artificial intelligence",1022.8118653999999,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4655,"mobile agent",119.36220924599999,19742591,"YODA: the young observant discovery agent"
4656,java,68.73947879400001,777162,"Object-oriented Programming Languages Need Well-founded Contracts"
4657,"genetic algorithm",82.215114928,12292114,"Analysis of genetic diversity through population history"
4658,interaction,58.466076857999994,9924233,"The genesis of longitudinal vortices in free and bounded shear layers"
4659,parallelization,449.989641024,5115695,"Developing a Geodynamics Simulator with PETSc"
4660,workload,242.91876727500002,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
4661,"data mining",330.642442756,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4663,"information visualization",55.433747151999995,21707824,"Graphics Interface 2007 : Montréal, Canada, May 28-30, 2007 : proceedings"
4664,calibration,0,37403258,"IIT at TREC-10."
4666,test,0.108329039819,2410648,"Nonlinear electric-mechanical behavior of a soft PZT-51 ferroelectric ceramic"
4667,"data mining",14.574652812500002,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4668,"user experience",30.469311298999997,6750778,"Domical: a new cooperative caching framework for streaming media in wireless home networks"
4669,"fault diagnosis",6.758490571200001,23459122,"Introduction to Diagnosis"
4670,teamwork,4.04749109601,18046786,"Teamwork Planning and Learning in Adversarial Multi-Robot Domains"
4671,encryption,25.2093858741,10343294,"Method and apparatus for encrypting and decrypting digital data"
4672,multimedia,4.743433993,1497272,"Scoring an Interactive, Multimedia Performance Work"
4673,"empirical study",0.556536011028,520826,"More than speed? an empirical study of touchscreens and body awareness on an object manipulation task"
4674,education,0.707298648166,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
4677,voting,487.197603753,1223409,"Aggregating preferences in multi-issue domains by using maximum likelihood estimators"
4680,"fuzzy system",0,82675028,"A real-time approach to autonomous novelty detection and object tracking in video stream"
4684,"haptic device",3.8544736672599997,104681419,"Interface Design and Control Strategies for a Robot Assisted Ultrasonic Examination System"
4686,depression,12.064224063200001,30475971,"Neuroimaging of Cognitive Dysfunction and Depression in Aging Retired NFL Players (IN5-2.004)"
4687,"social media",29.749172661000003,9991798,"Personality Modeling Based Image Recommendation"
4688,"operating system",0,636652,"Physical Input and Output"
4690,"image processing",37.3470472842,5282911,"inAspect: interfacing Java and VSIPL applications: Research Articles"
4691,cancer,1548.5618795999997,1552158,"Phenomenological Models for Intraoperative Positron Emission Surface Imaging using Handheld Probes"
4693,database,32.454733344000005,960032,"Alerting in Database Systems: Concepts and Techniques."
4694,"software engineering",227.84277981000002,4247079,"Software Architecture and Object-Oriented Systems"
4695,"cloud computing",96.435851355,1748331,"Remote Procedure Calls and the Client/Server Model"
4696,"wireless sensor networks",223.126197648,11088318,"Geometric Routing in Wireless Sensor Networks"
4697,java,0.91902144417,777162,"Object-oriented Programming Languages Need Well-founded Contracts"
4698,"data mining",10.406124531000001,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4699,"information retrieval",557.12437907,380549,"Evaluating the Use of Project Glossaries in Automated Trace Retrieval."
4700,"ubiquitous computing",177.562149924,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4701,"virtual machine",161.605037964,11554108,"Memory safety for low-level software/hardware interactions"
4702,"transfer learning",15.722386438499997,72798631,"Transfer Learning by Discovering Latent Task Parametrizations"
4703,"access control",379.21717794,1673282,"Hardening Access Control and Data Protection in GFS-like File Systems"
4704,"dynamic time warping",25.984974755,39942585,"Everything you know about Dynamic Time Warping is Wrong"
4705,"cloud computing",2456.5972435,1748331,"Remote Procedure Calls and the Client/Server Model"
4706,twitter,46.9786737636,17409017,"Patterns amongst Competing Task Frequencies: Super-Linearities, and the Almond-DG Model"
4707,"linear algebra",4.6773456732000005,5282911,"inAspect: interfacing Java and VSIPL applications: Research Articles"
